ItemID,ItemCode,ItemDescription,BV,QV,Wholesale Price,Web Category,Sub Category,ShortDetail,ShortDetail2,ShortDetail3,ShortDetail4,LongDetail,LongDetail2,LongDetail3,LongDetail4,TinyImageUrl,SmallImageUrl,LargeImageUrl,ItemTypeID,Weight,IsVirtual,AllowOnAutoOrder,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,OtherCheck1,OtherCheck2,OtherCheck3,OtherCheck4,OtherCheck5,IsGroupMaster,GroupDescription,GroupMembersDescription,IsDynamicKitMaster,AvailableAllCountryRegions,AllowPartialAmounts,Auto1,Auto2,Auto3,ItemType
,USOM505101,Fuschia Pink Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005786_fuschia-pink-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505105,Cabernet Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005787_cabernet-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505130,Petal Pink Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005783_petal-pink-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505135,Classic Red Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005784_classic-red-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505136,Coral Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005785_coral-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505250,Spring Green Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005788_spring-green-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505255,Pine Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005789_pine-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505280,Aqua Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005798_aqua-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505300,Riveria Blue Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005796_riveria-blue-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505305,Classic Navy Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005797_classic-navy-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505400,Chocolate Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005790_chocolate-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505451,Classic Grey Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005794_classic-grey-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505500,Wheat-berry Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005805_wheat-berry-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505601,Plum Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005795_plum-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505700,Pumpkin Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005799_pumpkin-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM505800,Daffodil Solid Color Cardstock,5,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005800_daffodil-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM510040,Playful Primary Solid Color Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003357_playful-primary-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM510050,Black Noir Solid Color Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003358_black-noir-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM510302,Clean Slate Blue Solid Color Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003366_clean-slate-blue-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM510303,Blue Skies Solid Color Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003359_blue-skies-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM510500,Crème de la Crème Solid Color Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003365_creme-de-la-creme-solid-color-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM510825,Come Away With Me Solid Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003436_come-away-with-me-solid-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM510830,Wedded Bliss Solid Color Metallic Cardstock - Set of 12,4,10,11,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004046_wedded-bliss-solid-color-metallic-cardstock-set-of-12.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM510850,Halloween Boo to You Solid Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003418_halloween-boo-to-you-solid-cardstock.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM510851,30% Off -  Thanksgiving Bountiful Blessings Solid Cardstock Paper,4,5,7,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003529_30-off-thanksgiving-bountiful-blessings-solid-cardstock-paper.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM510852,30% Off -  Christmas Joy Solid Cardstock Paper,4,5,7,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003697_30-off-christmas-joy-solid-cardstock-paper.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM510853,Love Collection Set of 10 - 12 x 12 Cardstock,6,7,10,"(1, 189)",,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520040,Playful Primary Designer Border Strips,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002789_playful-primary-designer-border-strips.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520050,Black Noir Designer Border Strips,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002790_black-noir-designer-border-strips.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520302,Clean Slate Blue Designer Border Strips,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002791_clean-slate-blue-designer-border-strips.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520303,Blue Skies Designer Border Strips,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002792_blue-skies-designer-border-strips.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520500,Crème de la Crème  Designer Border Strips,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002793_creme-de-la-creme-designer-border-strips.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520801,Little Ones Border Strips,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004048_little-ones-border-strips.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520805,School Days by Katie Pertiet  Border Strips - Set 12,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004756_school-days-by-katie-pertiet-border-strips-set-12.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520825,Come Away With Me Designer Border Strips,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003361_come-away-with-me-designer-border-strips.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520830,The Wedded Bliss Collection by Katie Pertiet  Border Strips-Set 12,5,9,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004049_the-wedded-bliss-collection-by-katie-pertiet-border-strips-set-12.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520831,The Graduate and Celebrate Collection by Katie Pertiet Border Strips - Set of 12 ,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004051_the-graduate-and-celebrate-collection-by-katie-pertiet-border-strips-set-of-12.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520835,Party Brights by Katie Pertiet  Border Strips - Set 12 ,4,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004332_party-brights-by-katie-pertiet-border-strips-set-12.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520840,Miracles and Milestones by Katie Pertiet  Border Strips - Set 12,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005350_miracles-and-milestones-by-katie-pertiet-border-strips-set-12.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520845,Summer Fun by Katie Pertiet  Border Strips - Set 12,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004560_summer-fun-by-katie-pertiet-border-strips-set-12.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520850,Halloween Boo to You Border Strips,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003416_halloween-boo-to-you-border-strips.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520851,Thanksgiving Bountiful Blessings Designer Border Strips,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003530_thanksgiving-bountiful-blessings-designer-border-strips.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520852,Christmas Joy Designer Border Strips,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003695_christmas-joy-designer-border-strips.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520853,Love Collection Set of 12 - 2 x 12 Border Strips,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003757_love-collection-set-of-12-2-x-12-border-strips.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520854,Fall Flourish by Katie Pertiet  Border Strips - Set 12,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004970_fall-flourish-by-katie-pertiet-border-strips-set-12.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM520855,Joyous Noel by Katie Pertiet  Border Strips,5,6,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005156_joyous-noel-by-katie-pertiet-border-strips.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM525040,Pocket Primary Border Strips by Katie Pertiet - Set 30 ,9,11,11,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005504_pocket-primary-border-strips-by-katie-pertiet-set-30.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM525815,Pocket Vintage Border Strips by Katie Pertiet - Set 30,9,11,11,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005509_pocket-vintage-border-strips-by-katie-pertiet-set-30.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM525835,Pocket Party Border Strips by Katie Pertiet - Set 30 ,9,11,11,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005508_pocket-party-border-strips-by-katie-pertiet-set-30.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM525858,Pocket Love Border Strips by Katie Pertiet - Set 30,9,11,11,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005781_pocket-love-border-strips-by-katie-pertiet-set-30.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM5302,SPECIAL! Clean Slate Blue Cardstock Bundle,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005382_special-clean-slate-blue-cardstock-bundle.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM5303,SPECIAL! Blue Skies Cardstock Bundle,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005383_special-blue-skies-cardstock-bundle.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540040,Playful Primary Designer Journal/Mounting Cards,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002794_playful-primary-designer-journalmounting-cards.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540050,Black Noir Designer Journal/Mounting Cards,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002795_black-noir-designer-journalmounting-cards.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540302,Clean Slate Blue Designer Journal/Mounting Cards,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002796_clean-slate-blue-designer-journalmounting-cards.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540303,Blue Skies Designer Journal/Mounting Cards,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002797_blue-skies-designer-journalmounting-cards.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540500,Crème de la Creme Designer Journal/Mounting Cards,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002798_creme-de-la-creme-designer-journalmounting-cards.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540801,Little Ones Journal Cards,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004053_little-ones-journal-cards.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540805,School Days by Katie Pertiet Designer Journal Cards - Set 25,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004757_school-days-by-katie-pertiet-designer-journal-cards-set-25.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540825,Come Away With Me Journal/Mounting Cards,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003362_come-away-with-me-designer-journalmounting-cards.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540830,The Wedded Bliss Collection by Katie Pertiet Designer Journal Cards - Set 25,6,11,11,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004054_the-wedded-bliss-collection-by-katie-pertiet-designer-journal-cards-set-25.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540831,The Graduate and Celebrate Collection by Katie Pertiet Designer Journal Cards - Set of 25 ,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004055_the-graduate-and-celebrate-collection-by-katie-pertiet-designer-journal-cards-set-of-25.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540835,Party Brights by Katie Pertiet Designer Journal Cards - Set 25 ,3,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004331_party-brights-by-katie-pertiet-designer-journal-cards-set-25.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540840,Miracles and Milestones by Katie Pertiet Designer Journal Cards - Set 25 ,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005349_miracles-and-milestones-by-katie-pertiet-designer-journal-cards-set-25.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540845,Summer Fun by Katie Pertiet Designer Journal Cards - Set 25,6,14,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004566_summer-fun-by-katie-pertiet-designer-journal-cards-set-25.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540850,Halloween Boo to You Journal/Mounting Cards,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003417_halloween-boo-to-you-journalmounting-cards.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540851,Thanksgiving Bountiful Blessings Designer Journal/Mounting Cards,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003531_thanksgiving-bountiful-blessings-designer-journalmounting-cards.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540852,Christmas Joy Designer Journal-Mounting ,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003698_christmas-joy-designer-journal-mounting.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540854,Fall Flourish by Katie Pertiet Designer Journal Cards - Set 25,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004971_fall-flourish-by-katie-pertiet-designer-journal-cards-set-25.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM540855,Joyous Noel by Katie Pertiet Designer Journal Cards,6,7,9,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005155_joyous-noel-by-katie-pertiet-designer-journal-cards.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM545040,Pocket Primary Journal Cards by Katie Pertiet - Set 30 ,7,11,11,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005503_pocket-primary-journal-cards-by-katie-pertiet-set-30.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM545815,Pocket Vintage Journal Cards by Katie Pertiet - Set 30 ,7,11,11,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005506_pocket-vintage-journal-cards-by-katie-pertiet-set-30.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM545835,Pocket Party Journal Cards by Katie Pertiet - Set 30 ,7,11,11,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005505_pocket-party-journal-cards-by-katie-pertiet-set-30.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM545858,Pocket Love Journal Cards by Katie Pertiet - Set 30,7,11,11,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005782_pocket-love-journal-cards-by-katie-pertiet-set-30.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM5500,SPECIAL! Crème de la Crème Cardstock Bundle,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005384_special-creme-de-la-creme-cardstock-bundle.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM550050,Solid Black Refill Pages,16,19,25,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003424_solid-black-refill-pages.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM550070,Basic White Designer Album Pages,13,15,18,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002799_basic-white-designer-album-pages.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM560050,Black Noir Designer Refill Pages,16,19,25,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002800_black-noir-designer-refill-pages.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM560070,Cloud White Designer Refill Page,16,19,25,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002801_white-on-white-primary-cloud-white-refill-page.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM560075,Creme Linen Refill Pages ,16,19,25,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003425_creme-linen-refill-pages.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM560302,Clean Slate Blue Designer Refill Pages,16,19,25,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002802_clean-slate-blue-designer-refill-pages.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM560303,Blue Skies Designer Refill Pages,16,19,25,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002803_blue-skies-designer-refill-pages.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM560500,Crème de la Crème Designer Refill Pages,16,19,25,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002804_creme-de-la-creme-designer-refill-pages.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM5825,SPECIAL! Come Away with Me Cardstock Bundle,9,11,15,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0005385_special-come-away-with-me-cardstock-bundle.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM600040,Playful Primary Red Alphabet Stickers,5,9,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003460_playful-primary-red-alphabet-stickers.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM600050,Black Noir Black Alphabet Stickers,5,9,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003461_black-noir-black-alphabet-stickers.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM600070,Black Noir White Alphabet Stickers,5,9,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003463_black-noir-white-alphabet-stickers.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM600302,Clean Slate Blue Navy Alphabet Stickers,5,9,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003464_clean-slate-blue-navy-alphabet-stickers.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM600303,Blue Skies Aqua Alphabet Stickers,5,9,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003465_blue-skies-aqua-alphabet-stickers.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM600500,Creme de la Creme Brick Alphabet Stickers,5,9,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003462_creme-de-la-creme-brick-alphabet-stickers.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM600801,Little Ones Accent Stickers,4,8,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004056_little-ones-accent-stickers.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM600825,Come Away With Me Dark Brown Alphabet Stickers,5,9,10,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003466_come-away-with-me-dark-brown-alphabet-stickers.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM600830,The Wedded Bliss Collection by Katie Pertiet Designer Accent Stickers - Set 2,4,5,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0004057_the-wedded-bliss-collection-by-katie-pertiet-designer-accent-stickers-set-2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM600852,Christmas Joy Accent Stickers,4,8,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003699_christmas-joy-accent-stickers.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM600853,Love Collection Set of 2 Accent Stickers,4,8,8,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003735_love-collection-set-of-2-accent-stickers.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USOM700040, Limited Edition 65lb Solid Color Cardstock - Set 60 / 2 ea of 30 Colors ,10,20,20,"(1, 189)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003855_limited-edition-65lb-solid-color-cardstock-set-60-2-ea-of-30-colors.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
